RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1427000.0,605800.0,450500.0,350200.0,389700.0,400600.0,2376000.0,2413000.0,
1225000.0,1037000.0,783500.0,1423000.0,600000.0,449000.0,348400.0,389600.0,400600.0,2388000.0,2411000.0,
1257000.0,1037000.0,783500.0,1423000.0,600000.0,449000.0,348400.0,389600.0,439500.0,2373000.0,2379000.0,
1257000.0,1029000.0,781300.0,1423000.0,587400.0,449000.0,348400.0,389600.0,439500.0,2373000.0,2391000.0,
1253000.0,1024000.0,779400.0,1408000.0,564700.0,448900.0,348300.0,389600.0,439300.0,2373000.0,2414000.0,
1253000.0,1024000.0,779400.0,1408000.0,564700.0,448900.0,348300.0,389600.0,439300.0,2373000.0,2414000.0,
1234000.0,1024000.0,778600.0,1408000.0,564700.0,448900.0,348300.0,389600.0,439300.0,2373000.0,2434000.0,
1264000.0,1024000.0,778500.0,1403000.0,557100.0,448900.0,348200.0,389500.0,439300.0,2385000.0,2406000.0,
