GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,GlutSupEr,GlutSupPm,GlutSupRabA,GlutSupRabB,GlutSupRabC,GlutSupRabD,GlutSupRabE,GlutSupRabF,GlutSupRabG,GlutSupRabH,GlutSupRabI,GlutSupRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,TfREnEr,TfREnPm,TfREnRabA,TfREnRabB,TfREnRabC,TfREnRabD,TfREnRabE,TfREnRabF,TfREnRabG,TfREnRabH,TfREnRabI,TfREnRabL,
0.0,0.0,0.1042,0.2551,0.04683,0.01844,0.02879,5.732E-4,3.363E-4,0.00227,0.007006,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.61,18.6,9.257,232.5,12.47,5.837,2.475,3.234,3.902,4.074,1.0E-4,0.0,36560.0,1048.0,432.7,307.5,2132.0,520.5,780.9,326.5,438.2,309.1,295.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.08802,0.2611,0.04756,0.01863,0.02956,5.971E-4,3.561E-4,0.001429,0.007012,0.4467,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,33.75,18.93,9.463,230.5,12.49,5.956,2.513,3.238,3.906,3.288,1.0E-4,0.0,36560.0,1050.0,435.7,310.1,2128.0,522.5,782.8,327.6,433.2,309.6,289.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001073,0.08713,0.2603,0.04907,0.01863,0.02849,5.971E-4,3.561E-4,0.001429,0.007012,0.4469,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,33.75,18.93,9.463,230.5,12.49,5.956,2.513,3.238,3.906,3.288,1.0E-4,0.0,36580.0,1049.0,435.9,310.4,2126.0,512.9,782.8,327.6,433.2,309.6,289.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001058,0.08756,0.2612,0.04778,0.01863,0.02849,5.971E-4,3.561E-4,0.001429,0.007012,0.4469,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,33.7,18.89,9.318,226.9,12.42,5.925,2.498,3.214,3.84,3.266,1.0E-4,0.0,36580.0,1055.0,436.3,310.5,2122.0,512.8,782.7,327.6,433.2,309.5,289.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001653,0.1031,0.2451,0.04762,0.01892,0.02842,5.98E-4,3.57E-4,0.001432,0.00702,0.4467,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,36.09,20.7,6.869,226.5,11.23,5.773,2.363,2.81,2.688,2.926,1.0E-4,0.0,36580.0,1060.0,449.5,297.7,2123.0,510.6,782.1,327.1,431.6,304.9,288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.002473,0.08381,0.2639,0.0473,0.01862,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.447,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,38.2,22.76,8.632,221.2,12.07,5.863,2.453,3.095,3.502,3.181,1.0E-4,0.0,36590.0,1059.0,461.7,303.9,2093.0,513.4,782.4,327.3,432.6,307.8,289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003597,0.08111,0.2666,0.04617,0.01862,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.447,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,38.14,23.67,8.636,219.5,12.04,5.813,2.436,3.088,3.485,3.19,1.0E-4,0.0,36610.0,1058.0,461.7,303.5,2090.0,513.3,782.3,327.3,432.6,307.8,289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003597,0.07683,0.2746,0.04823,0.01872,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.4411,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,37.8,24.05,8.845,218.3,12.01,5.809,2.433,3.076,3.452,3.198,1.0E-4,0.0,36610.0,1053.0,465.0,307.7,2085.0,513.0,782.3,327.3,432.5,307.8,288.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.009769,0.07686,0.2713,0.04274,0.01734,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.4451,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,39.15,24.11,8.859,218.9,12.01,5.809,2.433,3.076,3.452,3.198,1.0E-4,0.0,36630.0,1049.0,464.3,307.2,2082.0,512.9,782.3,327.3,432.5,307.7,287.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.009769,0.07779,0.2692,0.04258,0.01734,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.4464,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,39.16,24.13,8.893,219.8,12.02,5.834,2.441,3.08,3.46,3.203,1.0E-4,0.0,36640.0,1049.0,463.7,307.5,2079.0,512.7,782.2,327.3,432.5,307.7,287.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01049,0.08047,0.2665,0.04186,0.01734,0.02846,6.018E-4,3.607E-4,0.001444,0.007054,0.4464,0.0,0.09766,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,39.97,24.2,8.882,218.0,12.0,5.784,2.424,3.073,3.443,3.194,1.0E-4,0.0,36650.0,1048.0,465.0,307.3,2076.0,512.6,782.1,327.2,432.5,307.7,287.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
