RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
3440000.0,1640000.0,1224000.0,479400.0,243200.0,993000.0,252700.0,594800.0,3148000.0,
3432000.0,1638000.0,1224000.0,479400.0,225600.0,993000.0,252700.0,594800.0,3148000.0,
3480000.0,1638000.0,1224000.0,479400.0,225600.0,993000.0,252700.0,594800.0,3221000.0,
3470000.0,1638000.0,1223000.0,479400.0,225600.0,993000.0,252700.0,594800.0,3221000.0,
3467000.0,1638000.0,1222000.0,479400.0,225500.0,993000.0,252700.0,594800.0,3221000.0,
3495000.0,1638000.0,1222000.0,479400.0,225500.0,993000.0,252700.0,594800.0,3221000.0,
3485000.0,1638000.0,1222000.0,477100.0,225500.0,993000.0,252700.0,594700.0,3219000.0,
3476000.0,1636000.0,1222000.0,477100.0,225500.0,993000.0,252700.0,594700.0,3287000.0,
3476000.0,1636000.0,1222000.0,465700.0,225400.0,992900.0,252400.0,594400.0,3285000.0,
3496000.0,1636000.0,1221000.0,465700.0,225300.0,992900.0,252400.0,594400.0,3285000.0,
3515000.0,1636000.0,1221000.0,465700.0,202300.0,992900.0,252400.0,594400.0,3285000.0,
3515000.0,1636000.0,1221000.0,465700.0,194800.0,992900.0,252400.0,594400.0,3367000.0,
3537000.0,1636000.0,1221000.0,465700.0,194800.0,992900.0,252400.0,594400.0,3367000.0,
3534000.0,1634000.0,1221000.0,458700.0,194700.0,992800.0,252300.0,594300.0,3364000.0,
3534000.0,1634000.0,1221000.0,458700.0,194700.0,992800.0,252300.0,594300.0,3364000.0,
3520000.0,1634000.0,1220000.0,458700.0,182100.0,992800.0,252300.0,594300.0,3364000.0,
3545000.0,1634000.0,1220000.0,458700.0,182100.0,992800.0,252300.0,594300.0,3364000.0,
3545000.0,1634000.0,1220000.0,454200.0,182000.0,992800.0,252200.0,594300.0,3432000.0,
3570000.0,1634000.0,1204000.0,449700.0,182000.0,992800.0,252200.0,594300.0,3432000.0,
3557000.0,1633000.0,1203000.0,449700.0,181900.0,992800.0,252200.0,594300.0,3432000.0,
3553000.0,1632000.0,1203000.0,449700.0,181900.0,992800.0,252200.0,594300.0,3432000.0,
3539000.0,1631000.0,1203000.0,449700.0,181900.0,992800.0,252200.0,594300.0,3510000.0,
3534000.0,1630000.0,1203000.0,449700.0,181900.0,992800.0,252200.0,594300.0,3510000.0,
3524000.0,1630000.0,1203000.0,449700.0,181900.0,992800.0,252200.0,594300.0,3510000.0,
3512000.0,1629000.0,1201000.0,449700.0,181800.0,992800.0,252200.0,594300.0,3510000.0,
3508000.0,1628000.0,1201000.0,449700.0,181800.0,992800.0,252200.0,594300.0,3510000.0,
3508000.0,1628000.0,1201000.0,449700.0,181800.0,992800.0,252200.0,594300.0,3510000.0,
3585000.0,1627000.0,1201000.0,445100.0,165900.0,985200.0,252100.0,594300.0,3586000.0,
3576000.0,1626000.0,1201000.0,445100.0,158400.0,985200.0,252100.0,594300.0,3586000.0,
3576000.0,1626000.0,1201000.0,445100.0,158400.0,985200.0,252100.0,594300.0,3586000.0,
3572000.0,1625000.0,1201000.0,445100.0,158400.0,985200.0,252100.0,594300.0,3586000.0,
3548000.0,1626000.0,1203000.0,461400.0,171900.0,971600.0,252100.0,841100.0,3339000.0,
3518000.0,1629000.0,1205000.0,476100.0,178700.0,971600.0,245300.0,1093000.0,3087000.0,
3418000.0,1638000.0,1209000.0,562700.0,185500.0,964800.0,245300.0,1201000.0,2979000.0,
3380000.0,1648000.0,1210000.0,584700.0,627900.0,522400.0,245300.0,1403000.0,2818000.0,
3350000.0,1651000.0,1191000.0,597000.0,634600.0,515700.0,245300.0,1507000.0,2715000.0,
3331000.0,1658000.0,1192000.0,597000.0,634600.0,522400.0,251200.0,1789000.0,2420000.0,
3276000.0,1669000.0,1195000.0,639300.0,790000.0,367100.0,251200.0,1909000.0,2395000.0,
3238000.0,1670000.0,1196000.0,673700.0,810300.0,353500.0,244400.0,2152000.0,2153000.0,
3203000.0,1704000.0,1198000.0,673700.0,810300.0,353500.0,244400.0,2152000.0,2153000.0,
3136000.0,1721000.0,1200000.0,711400.0,826200.0,344400.0,237600.0,2225000.0,2080000.0,
3170000.0,1727000.0,1202000.0,726000.0,826200.0,344400.0,237600.0,2304000.0,2000000.0,
3116000.0,1745000.0,1204000.0,756000.0,832900.0,337600.0,237500.0,2384000.0,1921000.0,
3106000.0,1751000.0,1207000.0,756000.0,839700.0,330800.0,237500.0,2503000.0,1802000.0,
3081000.0,1749000.0,1209000.0,757200.0,817100.0,330800.0,248200.0,2584000.0,1774000.0,
3051000.0,1763000.0,1211000.0,766500.0,823800.0,324000.0,248100.0,2599000.0,1759000.0,
2989000.0,1785000.0,1213000.0,789900.0,816200.0,323900.0,264200.0,2608000.0,1734000.0,
2952000.0,1802000.0,1213000.0,789900.0,816100.0,323900.0,277200.0,2607000.0,1722000.0,
2926000.0,1803000.0,1216000.0,806400.0,816100.0,323900.0,277200.0,2638000.0,1691000.0,
2767000.0,1809000.0,1217000.0,948200.0,808500.0,323900.0,277100.0,2638000.0,1691000.0,
2794000.0,1811000.0,1221000.0,939300.0,808400.0,323900.0,277000.0,2649000.0,1774000.0,
2776000.0,1816000.0,1222000.0,951700.0,783300.0,323900.0,277000.0,2686000.0,1737000.0,
2767000.0,1812000.0,1225000.0,947300.0,783300.0,323900.0,277000.0,2686000.0,1737000.0,
2750000.0,1815000.0,1227000.0,947300.0,770700.0,323900.0,277000.0,2725000.0,1698000.0,
2816000.0,1831000.0,1228000.0,942600.0,770700.0,323900.0,277000.0,2747000.0,1676000.0,
2771000.0,1835000.0,1228000.0,978400.0,770600.0,323900.0,277000.0,2747000.0,1676000.0,
2831000.0,1838000.0,1230000.0,990900.0,758100.0,323900.0,277000.0,2770000.0,1654000.0,
2809000.0,1844000.0,1233000.0,999800.0,758000.0,323800.0,276900.0,2786000.0,1638000.0,
2805000.0,1845000.0,1235000.0,999800.0,725300.0,323800.0,283700.0,2842000.0,1631000.0,
2726000.0,1846000.0,1237000.0,1071000.0,712800.0,323800.0,290500.0,2890000.0,1576000.0,
2721000.0,1849000.0,1239000.0,1071000.0,712800.0,323800.0,290500.0,2942000.0,1524000.0,
2676000.0,1859000.0,1241000.0,1104000.0,712800.0,323800.0,300700.0,2958000.0,1498000.0,
2696000.0,1873000.0,1244000.0,1104000.0,705200.0,330500.0,293800.0,2970000.0,1486000.0,
2679000.0,1876000.0,1246000.0,1071000.0,697600.0,330500.0,318700.0,3024000.0,1442000.0,
2670000.0,1881000.0,1246000.0,1040000.0,680000.0,330500.0,318600.0,3150000.0,1429000.0,
2653000.0,1889000.0,1248000.0,1036000.0,658100.0,329700.0,333600.0,3211000.0,1353000.0,
2698000.0,1895000.0,1251000.0,1046000.0,650500.0,329700.0,891700.0,2736000.0,1269000.0,
2646000.0,1909000.0,1254000.0,1070000.0,650400.0,329600.0,908900.0,2772000.0,1217000.0,
2594000.0,1909000.0,1256000.0,1115000.0,635300.0,329600.0,915700.0,2825000.0,1157000.0,
2570000.0,1923000.0,1255000.0,1106000.0,612600.0,329600.0,915700.0,2849000.0,1132000.0,
2549000.0,1927000.0,1257000.0,1101000.0,612600.0,336400.0,915600.0,2904000.0,1071000.0,
2611000.0,1941000.0,1259000.0,1101000.0,605000.0,350900.0,907900.0,2963000.0,1005000.0,
2601000.0,1939000.0,1261000.0,1101000.0,597500.0,350900.0,928200.0,3161000.0,786700.0,
2584000.0,1944000.0,1263000.0,1097000.0,597500.0,357700.0,935000.0,3173000.0,760900.0,
2563000.0,1951000.0,1265000.0,1104000.0,573500.0,357600.0,941700.0,3177000.0,750100.0,
2556000.0,1950000.0,1268000.0,1104000.0,580300.0,350900.0,948500.0,3200000.0,720200.0,
2534000.0,1959000.0,1271000.0,1114000.0,580300.0,350900.0,961600.0,3187000.0,720200.0,
2570000.0,1968000.0,1272000.0,1114000.0,557700.0,350900.0,961600.0,3218000.0,703200.0,
2555000.0,1978000.0,1273000.0,1114000.0,520600.0,350900.0,975200.0,3232000.0,676000.0,
2573000.0,1989000.0,1275000.0,1137000.0,520500.0,362500.0,963400.0,3239000.0,719800.0,
2564000.0,1995000.0,1277000.0,1132000.0,520500.0,362500.0,963400.0,3296000.0,662200.0,
2557000.0,1996000.0,1279000.0,1132000.0,513000.0,362500.0,970200.0,3306000.0,645400.0,
2553000.0,1995000.0,1281000.0,1121000.0,500300.0,362200.0,981400.0,3295000.0,645300.0,
2598000.0,2005000.0,1281000.0,1121000.0,500300.0,362200.0,1007000.0,3285000.0,629300.0,
2570000.0,2011000.0,1283000.0,1131000.0,500300.0,362200.0,1014000.0,3302000.0,699900.0,
2539000.0,2008000.0,1283000.0,1139000.0,484400.0,360400.0,1014000.0,3334000.0,667400.0,
2522000.0,2010000.0,1286000.0,1136000.0,484400.0,360400.0,1014000.0,3359000.0,642800.0,
2505000.0,2020000.0,1286000.0,1143000.0,484400.0,360400.0,1025000.0,3348000.0,642800.0,
2494000.0,2025000.0,1287000.0,1143000.0,495600.0,349100.0,1046000.0,3351000.0,618000.0,
2479000.0,2037000.0,1289000.0,1136000.0,482200.0,348100.0,1058000.0,3364000.0,593300.0,
2473000.0,2041000.0,1290000.0,1132000.0,552800.0,262700.0,1090000.0,3332000.0,593300.0,
2547000.0,2057000.0,1292000.0,1127000.0,552700.0,262700.0,1097000.0,3332000.0,586500.0,
2532000.0,2052000.0,1291000.0,1087000.0,552700.0,262700.0,1108000.0,3321000.0,586500.0,
2462000.0,2056000.0,1294000.0,1140000.0,552700.0,262700.0,1115000.0,3314000.0,586500.0,
2441000.0,2070000.0,1295000.0,1131000.0,545100.0,276200.0,1139000.0,3294000.0,568400.0,
2438000.0,2070000.0,1298000.0,1127000.0,545000.0,276200.0,1159000.0,3304000.0,538500.0,
2393000.0,2084000.0,1298000.0,1157000.0,536800.0,269300.0,1191000.0,3318000.0,570800.0,
2364000.0,2092000.0,1300000.0,1157000.0,536800.0,269300.0,1224000.0,3284000.0,570800.0,
2342000.0,2095000.0,1303000.0,1168000.0,536800.0,285500.0,1219000.0,3274000.0,570800.0,
2369000.0,2096000.0,1305000.0,1148000.0,536700.0,291500.0,1272000.0,3215000.0,632400.0,
2360000.0,2102000.0,1308000.0,1148000.0,536700.0,291500.0,1821000.0,2666000.0,632400.0,
2343000.0,2100000.0,1311000.0,1159000.0,543300.0,285200.0,1815000.0,2659000.0,632400.0,
2362000.0,2111000.0,1311000.0,1178000.0,543200.0,294600.0,1805000.0,2659000.0,632300.0,
2326000.0,2116000.0,1314000.0,1203000.0,543200.0,294600.0,1812000.0,2659000.0,625500.0,
2321000.0,2118000.0,1316000.0,1203000.0,543200.0,308100.0,1812000.0,2645000.0,625500.0,
2226000.0,2122000.0,1317000.0,1288000.0,543100.0,324000.0,1796000.0,2662000.0,608500.0,
2215000.0,2121000.0,1319000.0,1283000.0,543100.0,324000.0,1810000.0,2662000.0,729600.0,
2197000.0,2115000.0,1306000.0,1267000.0,541500.0,329500.0,1817000.0,2655000.0,722400.0,
2170000.0,2118000.0,1310000.0,1148000.0,541500.0,336300.0,3361000.0,1116000.0,710500.0,
2204000.0,2118000.0,1313000.0,1160000.0,545200.0,325000.0,3386000.0,1103000.0,699200.0,
2182000.0,2127000.0,1315000.0,1171000.0,545200.0,325000.0,3399000.0,1149000.0,639000.0,
2131000.0,2129000.0,1316000.0,1194000.0,545100.0,334900.0,3403000.0,1149000.0,625700.0,
2101000.0,2132000.0,1319000.0,1194000.0,532500.0,341700.0,3403000.0,1149000.0,618900.0,
2009000.0,2136000.0,1321000.0,1280000.0,516700.0,341700.0,3396000.0,1149000.0,618900.0,
2057000.0,2135000.0,1324000.0,1280000.0,516700.0,348500.0,3389000.0,1149000.0,618900.0,
2050000.0,2138000.0,1327000.0,1275000.0,661800.0,210200.0,3388000.0,1166000.0,595700.0,
2040000.0,2141000.0,1329000.0,1261000.0,661700.0,220200.0,3378000.0,1178000.0,584100.0,
2001000.0,2142000.0,1332000.0,1283000.0,661600.0,233700.0,3389000.0,1153000.0,584100.0,
1976000.0,2141000.0,1330000.0,1187000.0,641600.0,240500.0,3711000.0,859400.0,548900.0,
1966000.0,2142000.0,1333000.0,1182000.0,641600.0,250400.0,3701000.0,887500.0,520700.0,
2028000.0,2142000.0,1336000.0,1182000.0,634000.0,257200.0,3707000.0,906900.0,562900.0,
2025000.0,2143000.0,1338000.0,1182000.0,634000.0,257200.0,3707000.0,966900.0,502900.0,
2011000.0,2139000.0,1340000.0,1189000.0,604800.0,257200.0,3707000.0,980400.0,489400.0,
2000000.0,2134000.0,1326000.0,1161000.0,602700.0,247300.0,3729000.0,971400.0,474900.0,
2040000.0,2140000.0,1328000.0,1181000.0,595200.0,247300.0,3735000.0,965300.0,591300.0,
2016000.0,2139000.0,1330000.0,1190000.0,595000.0,247000.0,3735000.0,965200.0,591200.0,
1996000.0,2146000.0,1335000.0,1192000.0,594900.0,253100.0,3735000.0,958300.0,591200.0,
1946000.0,2157000.0,1337000.0,1209000.0,587400.0,253100.0,3746000.0,948100.0,591200.0,
1940000.0,2156000.0,1339000.0,1209000.0,570000.0,247000.0,3746000.0,964800.0,574500.0,
1926000.0,2161000.0,1340000.0,1218000.0,552900.0,241500.0,3746000.0,993000.0,546300.0,
1917000.0,2162000.0,1343000.0,1218000.0,552900.0,247600.0,3740000.0,993000.0,546300.0,
1906000.0,2161000.0,1341000.0,1001000.0,530200.0,255700.0,3735000.0,1004000.0,522300.0,
1952000.0,2163000.0,1342000.0,996800.0,530200.0,262500.0,3729000.0,1004000.0,522300.0,
2000000.0,2164000.0,1344000.0,1015000.0,550400.0,242000.0,3729000.0,1004000.0,522200.0,
1982000.0,2169000.0,1345000.0,1027000.0,564000.0,235200.0,3722000.0,1004000.0,522200.0,
1948000.0,2173000.0,1349000.0,1052000.0,564000.0,264400.0,3693000.0,1004000.0,522200.0,
