entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.237,0.457,0.108,0.06408,0.06189,0.09797,0.05709,0.01698,0.04527,0.053,0.03375,0.03559,0.2126,0.2138,
2.235,0.4547,0.1074,0.06435,0.06194,0.09801,0.05728,0.01615,0.04529,0.0541,0.03269,0.03563,0.2127,0.2145,
2.237,0.4591,0.1072,0.06452,0.06193,0.09801,0.05728,0.04212,0.01931,0.05517,0.03162,0.03564,0.2127,0.2145,
2.235,0.4722,0.107,0.0644,0.0622,0.09801,0.05572,0.04212,0.01931,0.05517,0.03162,0.03564,0.2127,0.2161,
2.234,0.4714,0.1047,0.06421,0.06238,0.0998,0.05523,0.04202,0.01976,0.05478,0.03165,0.03567,0.2129,0.2169,
2.234,0.4765,0.1046,0.06415,0.0625,0.0998,0.05523,0.04202,0.02101,0.05603,0.02915,0.03568,0.2129,0.2169,
2.257,0.4718,0.1064,0.06414,0.06249,0.1003,0.05448,0.04155,0.02098,0.05597,0.04216,0.03566,0.2007,0.2152,
2.257,0.4581,0.105,0.06411,0.06265,0.1015,0.05448,0.04208,0.02045,0.05597,0.04216,0.03568,0.2007,0.2152,
2.257,0.4595,0.1082,0.06388,0.06251,0.1013,0.05397,0.04191,0.02028,0.05589,0.04209,0.03564,0.2024,0.2119,
2.258,0.4663,0.1077,0.0643,0.06258,0.101,0.05433,0.04158,0.02172,0.05448,0.04211,0.03566,0.2025,0.212,
2.261,0.4718,0.1071,0.06422,0.06264,0.1011,0.05438,0.04162,0.02556,0.05195,0.0409,0.03571,0.2027,0.2122,
2.261,0.4824,0.107,0.06429,0.06263,0.1011,0.05438,0.04162,0.02556,0.05195,0.0409,0.03572,0.2027,0.2122,
2.261,0.4697,0.107,0.06412,0.06278,0.1011,0.05438,0.04162,0.02609,0.05142,0.0409,0.03574,0.2027,0.2122,
2.262,0.4658,0.1067,0.064,0.06289,0.1009,0.0544,0.04166,0.02654,0.05103,0.04093,0.03577,0.2028,0.2124,
2.261,0.4707,0.1062,0.064,0.0629,0.1007,0.05429,0.04157,0.0272,0.05021,0.04085,0.03571,0.2045,0.212,
2.263,0.4715,0.1059,0.06433,0.06289,0.1007,0.05429,0.04157,0.04538,0.03203,0.04085,0.03571,0.2045,0.212,
