cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
195400.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.955E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.592000000000001E-35,6.594E-34,2.914E-33,1.097E-33,4.685E-34,1.439E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.0,2.0760000000000002E-35,3.3460000000000003E-35,1.141E-34,4.127E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,2881.0,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
195400.0,4844.0,372.5,649.9,384.0,3.618,30.68,39.54,36.87,50.42,59.21,19540.0,257.0,0.7682,9.717,8.308,2.643,7.268,16.77,15.32,34.65,26.1,19540.0,257.0,0.7682,9.717,8.308,2.643,7.268,16.77,15.32,34.65,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.08,10.69,7.05,333.6,3.143,2.833,3.584,3.228,4.844,0.0,1.142E-4,23.49,31.18,212.6,129.6,0.4685,0.6394,1.101,0.8437,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271E-4,0.0,191000.0,47560.0,18380.0,17420.0,922000.0,9558.0,12290.0,7523.0,9949.0,10460.0,0.0,7.186E-35,6.615000000000001E-34,2.764E-33,1.2419999999999999E-33,4.686E-34,1.4249999999999999E-33,1.8240000000000002E-32,2.2140000000000002E-34,9.133999999999999E-33,5.1630000000000005E-34,0.0,2.068E-35,3.245E-35,1.082E-34,4.338E-35,9.009E-37,2.2320000000000003E-36,1.2979999999999999E-37,7.451E-38,3.167E-37,1.2159999999999999E-37,19540.0,17.63,28.48,71.96,32.59,3.939,2.0,3.879,3.701,4.924,5.912,0.0,2882.0,9.043,4.859,2.107,12.91,1.06,0.7771,0.2119,0.4893,0.2278,
195400.0,4863.0,381.3,637.3,388.7,1.071,30.68,39.56,36.87,50.43,59.21,19540.0,257.1,0.9769,9.498,8.162,2.643,7.268,16.77,15.32,34.65,26.1,19540.0,257.1,0.9769,9.498,8.162,2.643,7.268,16.77,15.32,34.65,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.67,10.05,7.044,331.7,3.14,2.809,3.561,3.205,4.817,0.0,1.008E-4,25.1,33.3,188.9,132.1,0.4681,0.6256,1.101,0.8368,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236E-4,0.0,191000.0,46810.0,18340.0,15910.0,890700.0,9427.0,11880.0,7242.0,9643.0,10170.0,0.0,1.0980000000000001E-34,7.57E-34,2.666E-33,1.189E-33,4.694E-34,1.406E-33,1.8240000000000002E-32,2.21E-34,9.133999999999999E-33,5.160000000000001E-34,0.0,2.5110000000000003E-35,3.199E-35,1.038E-34,3.807E-35,9.882E-38,2.2320000000000003E-36,1.285E-37,7.449E-38,3.159E-37,1.2159999999999999E-37,19540.0,19.24,29.93,70.48,31.0,3.939,2.0,3.879,3.701,4.924,5.912,0.0,2882.0,9.037,4.807,2.027,12.83,1.059,0.7765,0.211,0.4886,0.2267,
195400.0,4881.0,367.6,658.8,380.9,0.6141,30.91,42.03,38.49,46.72,58.96,19540.0,257.3,0.7807,9.639,7.946,2.619,7.276,17.07,15.52,34.21,26.07,19540.0,257.3,0.7807,9.639,7.946,2.619,7.276,17.07,15.52,34.21,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.21,11.38,7.164,331.7,3.14,2.809,3.561,3.205,4.817,0.0,10.02,24.48,31.23,159.2,132.4,0.4677,0.5989,1.103,0.8157,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,48080.0,18770.0,15290.0,899700.0,9632.0,12210.0,7679.0,8796.0,10250.0,0.0,1.654E-34,6.307E-34,2.693E-33,1.077E-33,3.5470000000000003E-34,1.519E-33,1.959E-32,1.243E-33,6.997E-33,3.663E-34,0.0,2.823E-35,3.001E-35,1.039E-34,3.44E-35,4.8899999999999997E-39,2.224E-36,1.2979999999999999E-37,7.246E-38,3.1539999999999998E-37,1.2159999999999999E-37,19540.0,21.37,28.33,71.48,29.0,3.92,2.023,4.118,3.859,4.561,5.887,0.0,2882.0,8.909,4.889,1.95,12.78,1.049,0.8158,0.2382,0.427,0.2218,
195400.0,4917.0,351.2,670.2,359.6,0.5761,30.08,42.94,39.0,46.14,58.77,19540.0,258.4,0.9339,9.437,6.887,2.625,7.192,17.17,16.22,33.59,25.95,19540.0,258.4,0.9339,9.437,6.887,2.625,7.192,17.17,16.22,33.59,25.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.95,12.59,7.189,330.8,3.112,2.805,3.555,3.198,4.799,0.0,5.03E-5,24.6,28.73,153.1,133.5,0.4668,0.5868,1.102,0.8114,1.159,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136E-4,0.0,191000.0,53610.0,19040.0,15180.0,912900.0,9703.0,12070.0,7685.0,8835.0,10480.0,0.0,1.8210000000000001E-34,6.624E-34,2.642E-33,1.033E-33,3.614E-34,1.177E-33,2.005E-32,9.29E-34,7.161E-33,3.744E-34,0.0,3.143E-35,2.791E-35,1.048E-34,3.063E-35,1.736E-39,2.217E-36,1.303E-37,6.974E-38,3.17E-37,1.22E-37,19540.0,23.22,27.28,72.01,26.96,3.967,1.941,4.206,3.911,4.501,5.868,0.0,2882.0,8.784,5.002,1.89,12.72,1.029,0.8322,0.2242,0.434,0.2213,
195400.0,4908.0,317.8,709.5,363.1,0.554,30.08,42.95,39.0,46.14,58.77,19540.0,258.4,0.93,9.37,6.927,2.604,7.191,17.17,15.28,28.48,32.01,19540.0,258.4,0.93,9.37,6.927,2.604,7.191,17.17,15.28,28.48,32.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,28.66,12.38,7.688,330.8,3.132,2.809,3.551,3.202,4.809,0.0,5.021E-5,24.46,28.81,147.5,132.6,0.4652,0.5752,1.101,0.807,1.158,0.0,0.0,4.7999999999999994E8,11410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019E-4,0.0,191000.0,55550.0,20070.0,15510.0,956700.0,10240.0,11820.0,8006.0,8982.0,11010.0,0.0,1.429E-34,6.277E-34,2.62E-33,1.0619999999999999E-33,3.611E-34,1.1599999999999999E-33,2.005E-32,9.285000000000001E-34,7.161E-33,3.741E-34,0.0,3.0130000000000003E-35,2.438E-35,1.075E-34,3.073E-35,7.901999999999999E-40,2.217E-36,1.295E-37,6.97E-38,3.167E-37,1.219E-37,19540.0,22.36,24.94,74.37,27.32,3.932,1.941,4.206,3.911,4.501,5.868,0.0,2882.0,8.843,4.994,1.908,12.69,1.029,0.832,0.2239,0.4341,0.2206,
195400.0,4908.0,314.4,706.7,363.8,0.5473,30.27,42.92,38.96,46.09,58.71,19540.0,258.4,0.9298,9.357,6.906,2.589,7.497,17.12,15.21,28.39,31.91,19540.0,258.4,0.9298,9.357,6.906,2.589,7.497,17.12,15.21,28.39,31.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,29.57,14.71,8.35,327.9,3.114,2.807,3.538,3.196,4.795,0.0,5.021E-5,24.71,27.16,144.1,133.3,0.7253,0.6192,1.159,0.8793,1.327,0.0,0.0,4.7999999999999994E8,11390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012E-4,0.0,191000.0,56740.0,25100.0,16250.0,966600.0,9751.0,11690.0,8100.0,8937.0,10880.0,0.0,1.205E-34,6.109E-34,2.606E-33,1.05E-33,3.6120000000000004E-34,1.1469999999999999E-33,2.004E-32,9.279000000000001E-34,7.161E-33,3.739E-34,0.0,3.001E-35,2.365E-35,1.0710000000000001E-34,3.046E-35,7.651E-40,2.217E-36,1.2879999999999999E-37,6.966E-38,3.164E-37,1.219E-37,19540.0,22.36,24.69,74.13,27.16,3.959,1.969,4.204,3.909,4.498,5.868,0.0,2882.0,8.817,5.054,1.917,12.57,1.023,0.8322,0.2239,0.4344,0.2205,
195400.0,4908.0,314.2,688.2,400.9,0.5441,30.27,42.92,38.96,46.09,58.71,19540.0,258.4,0.9294,9.239,7.025,2.567,7.497,17.12,15.21,28.39,31.91,19540.0,258.4,0.9294,9.239,7.025,2.567,7.497,17.12,15.21,28.39,31.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,29.59,14.73,8.435,323.6,3.14,2.859,3.58,3.246,4.861,0.0,5.021E-5,24.86,27.02,125.8,133.0,0.7193,0.6314,1.17,0.8897,1.337,0.0,0.0,4.7999999999999994E8,11370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008E-4,0.0,191000.0,58730.0,26000.0,16240.0,968700.0,9627.0,11660.0,8133.0,8910.0,10810.0,0.0,9.823E-35,6.1140000000000006E-34,2.586E-33,1.058E-33,3.611E-34,1.133E-33,2.004E-32,9.275E-34,7.161E-33,3.737E-34,0.0,2.987E-35,2.312E-35,1.047E-34,3.237E-35,7.551E-40,2.217E-36,1.281E-37,6.962E-38,3.161E-37,1.219E-37,19540.0,22.36,24.69,72.42,28.87,3.948,1.968,4.204,3.909,4.499,5.868,0.0,2882.0,8.824,4.993,1.977,12.48,1.022,0.8326,0.2241,0.4347,0.2207,
