entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3341,0.106,0.09074,0.06852,0.1248,0.05328,0.03908,0.03063,0.03408,0.03503,0.2067,0.211,
2.176,0.3366,0.1074,0.09069,0.06848,0.1243,0.05325,0.03906,0.0306,0.03405,0.03501,0.2077,0.2095,
2.174,0.3436,0.1075,0.09072,0.0685,0.124,0.05172,0.03908,0.03062,0.03407,0.03502,0.2077,0.2111,
2.174,0.3433,0.1075,0.09072,0.0685,0.124,0.05172,0.03908,0.03062,0.03407,0.03502,0.2077,0.2111,
2.173,0.3473,0.1073,0.09065,0.06852,0.1237,0.05111,0.03911,0.03064,0.03409,0.03504,0.2079,0.2119,
2.173,0.3509,0.1073,0.09065,0.06852,0.1237,0.05111,0.03911,0.03064,0.03409,0.03504,0.2079,0.2119,
2.171,0.3488,0.107,0.09073,0.06674,0.1234,0.05115,0.03914,0.03066,0.03412,0.03507,0.2081,0.214,
2.17,0.3407,0.1068,0.08986,0.06679,0.1235,0.05122,0.03919,0.0307,0.03416,0.03512,0.2084,0.2142,
2.17,0.3384,0.107,0.08967,0.0668,0.1224,0.05122,0.03919,0.0307,0.03416,0.03511,0.2095,0.2143,
2.177,0.3397,0.1077,0.08952,0.06665,0.1218,0.05003,0.03912,0.03064,0.0341,0.04031,0.206,0.2142,
2.175,0.3332,0.1097,0.08951,0.06664,0.1209,0.04826,0.03912,0.03064,0.0341,0.04031,0.207,0.2138,
2.175,0.3428,0.1114,0.08904,0.06661,0.1209,0.04825,0.03911,0.03063,0.03409,0.0403,0.208,0.2118,
2.173,0.3386,0.111,0.08907,0.06664,0.1209,0.04674,0.03913,0.03065,0.03411,0.04032,0.2081,0.2134,
2.172,0.3266,0.111,0.08907,0.06664,0.1209,0.04607,0.03913,0.03065,0.03411,0.04032,0.2081,0.2141,
2.172,0.329,0.1115,0.08906,0.06662,0.1201,0.04605,0.03912,0.03064,0.0341,0.04028,0.2091,0.2135,
2.171,0.3224,0.1133,0.08896,0.06655,0.1199,0.04548,0.03895,0.03061,0.03406,0.04024,0.2099,0.212,
2.17,0.3126,0.1111,0.08904,0.06661,0.1197,0.04551,0.03898,0.03063,0.03409,0.04026,0.2101,0.2141,
2.17,0.3152,0.1111,0.08907,0.06663,0.1193,0.04552,0.039,0.03064,0.0341,0.04028,0.2102,0.2142,
2.185,0.3115,0.1117,0.08904,0.06661,0.1189,0.04552,0.03899,0.03063,0.03409,0.05004,0.2014,0.213,
2.186,0.3074,0.1154,0.08886,0.06648,0.1187,0.04542,0.03891,0.03057,0.03402,0.04994,0.203,0.2087,
2.186,0.3073,0.1154,0.08886,0.06648,0.1187,0.04542,0.03891,0.03057,0.03402,0.04994,0.203,0.2087,
2.184,0.3303,0.1154,0.08886,0.06538,0.1187,0.045,0.0388,0.03044,0.03402,0.04994,0.203,0.2105,
2.183,0.3084,0.1156,0.08903,0.06484,0.1168,0.0451,0.03888,0.0305,0.03409,0.05004,0.2035,0.2116,
2.185,0.3069,0.1217,0.08918,0.06494,0.1144,0.04451,0.03894,0.03055,0.03414,0.05011,0.2048,0.2067,
2.185,0.3104,0.1215,0.08903,0.06496,0.1145,0.04453,0.03896,0.03056,0.03416,0.05014,0.2049,0.2068,
2.184,0.3247,0.1201,0.08921,0.06492,0.1126,0.04464,0.03906,0.03062,0.03424,0.05025,0.2054,0.2089,
2.181,0.3134,0.1181,0.08918,0.06487,0.1118,0.04396,0.03905,0.03061,0.03423,0.05024,0.2064,0.2115,
2.181,0.3211,0.1179,0.08884,0.06475,0.1119,0.04399,0.03909,0.03064,0.03426,0.05028,0.2066,0.2117,
2.181,0.3133,0.1179,0.08887,0.06479,0.1116,0.04397,0.03911,0.03066,0.03419,0.05022,0.2068,0.2119,
2.179,0.3129,0.1204,0.08877,0.06288,0.1115,0.04392,0.03907,0.03062,0.03416,0.05016,0.2076,0.2109,
2.176,0.3195,0.1204,0.08875,0.06297,0.1115,0.05406,0.02893,0.03245,0.03234,0.05016,0.2076,0.2109,
2.176,0.3285,0.1203,0.0886,0.06313,0.111,0.05411,0.02895,0.03591,0.02945,0.04967,0.2078,0.2111,
2.175,0.3305,0.12,0.08827,0.06252,0.1107,0.05418,0.02899,0.03595,0.02949,0.04973,0.2081,0.212,
2.163,0.3569,0.1217,0.08805,0.06081,0.1106,0.05213,0.04731,0.01756,0.02946,0.04968,0.2089,0.2137,
2.162,0.3699,0.1217,0.08809,0.06088,0.1103,0.05104,0.04733,0.01756,0.03036,0.04881,0.209,0.2149,
2.163,0.3689,0.1245,0.08805,0.06089,0.1098,0.05145,0.04751,0.01688,0.03122,0.04789,0.2099,0.2119,
2.164,0.3547,0.1267,0.08777,0.06108,0.1093,0.05169,0.04721,0.01687,0.0312,0.04786,0.2108,0.2094,
2.164,0.3,0.1267,0.08771,0.06132,0.109,0.05172,0.04757,0.01707,0.03068,0.04787,0.2109,0.2095,
2.161,0.3076,0.1255,0.08766,0.06155,0.11,0.04972,0.04757,0.01707,0.03157,0.04699,0.2109,0.2115,
2.172,0.3062,0.1265,0.08774,0.06163,0.1098,0.0479,0.04752,0.01705,0.03153,0.05657,0.2021,0.2116,
2.173,0.3104,0.1255,0.08749,0.06207,0.1096,0.04797,0.0476,0.01708,0.03158,0.05667,0.2025,0.2119,
2.173,0.3106,0.1255,0.08726,0.0623,0.1096,0.04797,0.0476,0.01708,0.03158,0.05667,0.2025,0.2119,
2.168,0.3006,0.1255,0.08751,0.06018,0.1108,0.04595,0.04757,0.01707,0.03157,0.05663,0.2034,0.2137,
2.168,0.2965,0.125,0.08753,0.06015,0.1103,0.04603,0.04765,0.01709,0.03162,0.05673,0.2038,0.2141,
2.168,0.298,0.1286,0.08758,0.06015,0.1099,0.04534,0.04815,0.01708,0.03106,0.05669,0.2047,0.2109,
2.167,0.2999,0.1272,0.08747,0.06047,0.1088,0.04542,0.04824,0.01711,0.03111,0.05679,0.205,0.2124,
2.168,0.3025,0.1268,0.08757,0.06061,0.1084,0.04546,0.04828,0.01712,0.03114,0.05684,0.2052,0.2125,
2.169,0.3107,0.1284,0.0881,0.06063,0.1083,0.04541,0.04823,0.0171,0.03244,0.05545,0.206,0.2099,
2.17,0.3149,0.1281,0.08807,0.06074,0.1079,0.04472,0.0482,0.01709,0.03923,0.0486,0.2069,0.2105,
2.168,0.3316,0.1276,0.08791,0.06111,0.1079,0.04298,0.04822,0.0171,0.04023,0.04764,0.207,0.2123,
2.169,0.3282,0.1318,0.08789,0.06127,0.1085,0.04229,0.04819,0.01709,0.04242,0.0454,0.2079,0.2073,
2.169,0.3315,0.131,0.08783,0.06149,0.1084,0.04226,0.0485,0.01674,0.04488,0.04288,0.2088,0.2072,
2.167,0.3294,0.1306,0.0879,0.06166,0.1081,0.04163,0.04908,0.01622,0.04492,0.04292,0.209,0.208,
2.167,0.3166,0.1293,0.08783,0.06167,0.109,0.04159,0.04903,0.0162,0.04576,0.04199,0.2099,0.2078,
2.17,0.3227,0.1286,0.08779,0.06203,0.1083,0.04165,0.04911,0.01986,0.04308,0.04116,0.2102,0.2082,
2.17,0.3212,0.1281,0.08798,0.06219,0.1077,0.0417,0.04917,0.01988,0.04313,0.0412,0.2105,0.2084,
2.17,0.3198,0.1279,0.08814,0.06225,0.1077,0.0417,0.04917,0.01988,0.04313,0.0412,0.2105,0.2084,
2.167,0.3211,0.1275,0.08816,0.06234,0.1076,0.0402,0.04912,0.01986,0.04308,0.04116,0.2113,0.2097,
2.179,0.3224,0.1271,0.08814,0.06242,0.1074,0.04058,0.04864,0.01984,0.04772,0.04452,0.2041,0.2095,
2.178,0.3283,0.1266,0.08846,0.06144,0.1074,0.04058,0.04864,0.01984,0.04772,0.04452,0.2041,0.2106,
2.178,0.343,0.1251,0.0887,0.06166,0.1085,0.04112,0.04949,0.01845,0.04772,0.04452,0.2041,0.2106,
2.178,0.3384,0.1248,0.08899,0.06173,0.1081,0.04113,0.05005,0.01864,0.04863,0.04293,0.2042,0.2107,
2.177,0.3359,0.1244,0.08922,0.06174,0.1077,0.04162,0.04949,0.01862,0.04859,0.0429,0.2051,0.2106,
2.176,0.3392,0.1242,0.08944,0.06063,0.1077,0.04162,0.04949,0.01862,0.04859,0.0429,0.2051,0.2117,
2.172,0.342,0.1238,0.08934,0.06061,0.1075,0.04153,0.05189,0.01609,0.04849,0.04281,0.2067,0.2113,
2.172,0.3477,0.1238,0.0895,0.06066,0.1067,0.04157,0.05194,0.0161,0.04854,0.04285,0.2069,0.2115,
2.172,0.346,0.1237,0.08945,0.06084,0.1067,0.04157,0.05194,0.0161,0.04854,0.04285,0.2069,0.2115,
2.172,0.3384,0.1233,0.0898,0.06084,0.1067,0.04157,0.05194,0.0161,0.04854,0.04285,0.2069,0.2115,
2.153,0.3864,0.1232,0.08945,0.06085,0.1063,0.07526,0.01822,0.01609,0.0508,0.04056,0.2079,0.2114,
2.149,0.328,0.1227,0.08891,0.0598,0.1064,0.07333,0.01824,0.01611,0.05084,0.04059,0.2081,0.215,
2.147,0.352,0.1222,0.08895,0.05993,0.1064,0.0718,0.01889,0.01547,0.05087,0.04061,0.2082,0.2167,
2.147,0.3348,0.1218,0.08903,0.06024,0.1064,0.07234,0.01889,0.01493,0.05087,0.04061,0.2082,0.2167,
2.154,0.3479,0.1224,0.08884,0.06032,0.1064,0.07122,0.01889,0.04148,0.02528,0.03963,0.2092,0.2164,
2.158,0.3576,0.1281,0.08867,0.06057,0.1056,0.0712,0.01942,0.04093,0.02702,0.03787,0.2102,0.2105,
2.159,0.3562,0.1268,0.08869,0.06065,0.1065,0.07123,0.01996,0.04042,0.02756,0.03735,0.2103,0.2106,
2.159,0.3519,0.1262,0.08843,0.06082,0.1066,0.07129,0.01997,0.04045,0.02848,0.03649,0.2105,0.2108,
2.158,0.3601,0.1259,0.08833,0.06098,0.1065,0.07108,0.01942,0.04041,0.03202,0.03288,0.2113,0.2112,
2.158,0.3376,0.1251,0.08893,0.06109,0.1058,0.07117,0.01944,0.04046,0.03206,0.03291,0.2116,0.2115,
2.158,0.3398,0.1239,0.08874,0.06132,0.1067,0.0712,0.01945,0.04126,0.03129,0.03293,0.2117,0.2116,
2.157,0.3497,0.1238,0.08823,0.0613,0.1063,0.07051,0.01946,0.04127,0.0313,0.03294,0.2118,0.213,
2.173,0.3494,0.1264,0.08798,0.06146,0.1058,0.07046,0.01945,0.04196,0.03057,0.04211,0.2035,0.2103,
2.172,0.3504,0.1262,0.08783,0.06142,0.1052,0.07034,0.01941,0.04189,0.03052,0.04203,0.2052,0.2099,
