RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1345000.0,669100.0,634200.0,979900.0,735200.0,431000.0,216800.0,568800.0,398200.0,553900.0,2368000.0,2416000.0,
1323000.0,668100.0,635100.0,991200.0,735200.0,431000.0,216800.0,589900.0,377100.0,553900.0,2368000.0,2416000.0,
1318000.0,667900.0,635300.0,991200.0,741100.0,425100.0,216800.0,602000.0,365000.0,554000.0,2368000.0,2416000.0,
1301000.0,664800.0,638300.0,1004000.0,741100.0,425100.0,216800.0,613000.0,353900.0,554200.0,2368000.0,2416000.0,
1297000.0,666600.0,640600.0,1004000.0,741100.0,425100.0,216800.0,613000.0,353900.0,554300.0,2368000.0,2416000.0,
1294000.0,668800.0,640300.0,999000.0,741100.0,425000.0,405700.0,424200.0,353900.0,554500.0,2368000.0,2416000.0,
1285000.0,677600.0,640600.0,999000.0,741100.0,425000.0,405700.0,424200.0,353900.0,554500.0,2368000.0,2416000.0,
1290000.0,685100.0,639600.0,994400.0,735900.0,423700.0,404100.0,450200.0,323200.0,554300.0,2380000.0,2412000.0,
1274000.0,686400.0,640300.0,1008000.0,735900.0,423700.0,410100.0,454300.0,313100.0,554500.0,2380000.0,2412000.0,
1270000.0,689500.0,641700.0,1003000.0,735900.0,423700.0,410100.0,539600.0,227800.0,554600.0,2380000.0,2412000.0,
1278000.0,692000.0,642400.0,1010000.0,735900.0,423600.0,418100.0,531500.0,227700.0,554800.0,2392000.0,2388000.0,
1267000.0,691400.0,642800.0,1022000.0,735900.0,429600.0,412100.0,537600.0,366100.0,555000.0,2271000.0,2388000.0,
1264000.0,693600.0,643300.0,1022000.0,728300.0,433500.0,408200.0,537600.0,366100.0,555200.0,2282000.0,2395000.0,
1255000.0,694100.0,643500.0,1029000.0,728300.0,433500.0,408200.0,537600.0,366100.0,555400.0,2282000.0,2395000.0,
