entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.25,0.4414,0.07841,0.06054,0.05965,0.1019,0.09389,0.04374,0.02976,0.03577,0.02498,0.04943,0.2096,0.2123,
2.282,0.4278,0.08095,0.06041,0.0595,0.1017,0.0937,0.04364,0.03023,0.03517,0.04146,0.04935,0.1947,0.2091,
2.276,0.4329,0.08035,0.06061,0.05957,0.1017,0.09321,0.05165,0.02212,0.03519,0.04148,0.04937,0.1948,0.2099,
2.276,0.4123,0.08033,0.06056,0.05973,0.1014,0.09325,0.05168,0.02213,0.0352,0.0415,0.0494,0.1949,0.21,
2.274,0.4125,0.0802,0.06047,0.05974,0.1013,0.09343,0.05321,0.02025,0.03517,0.04146,0.04937,0.1957,0.2098,
2.272,0.406,0.08003,0.06042,0.05949,0.1009,0.09156,0.05326,0.02069,0.03477,0.04148,0.04941,0.1959,0.2121,
2.274,0.406,0.08261,0.06009,0.05971,0.1009,0.09151,0.05323,0.02068,0.03475,0.04146,0.04941,0.1967,0.209,
2.273,0.4084,0.08228,0.06004,0.05973,0.1003,0.09137,0.05314,0.02135,0.03452,0.04086,0.04934,0.1984,0.2087,
2.273,0.4089,0.08227,0.06003,0.0598,0.09996,0.09192,0.05265,0.02136,0.03453,0.04087,0.04936,0.1985,0.2088,
2.272,0.4083,0.08227,0.06,0.05982,0.09996,0.09139,0.05286,0.02102,0.03453,0.04087,0.04937,0.1985,0.2094,
2.272,0.4091,0.08221,0.05993,0.05993,0.09996,0.09139,0.05286,0.02102,0.03453,0.04087,0.04941,0.1985,0.2094,
2.272,0.4076,0.08197,0.05996,0.05991,0.09987,0.0913,0.0528,0.021,0.03869,0.03664,0.04938,0.1993,0.2092,
2.272,0.4077,0.08196,0.0599,0.06001,0.09952,0.09134,0.05283,0.02101,0.03924,0.03612,0.0494,0.1994,0.2093,
2.274,0.4118,0.08196,0.05984,0.06006,0.09952,0.09134,0.05283,0.02532,0.0358,0.03524,0.04941,0.1994,0.2093,
2.274,0.4159,0.08136,0.06039,0.0601,0.09952,0.09167,0.05249,0.02628,0.03485,0.03524,0.04942,0.1994,0.2093,
2.274,0.4175,0.08108,0.06038,0.06019,0.09918,0.09175,0.05253,0.0263,0.03487,0.03526,0.04944,0.1995,0.2095,
2.271,0.43,0.08163,0.06055,0.06027,0.09908,0.0902,0.05241,0.0367,0.0238,0.03509,0.0494,0.2003,0.2105,
2.27,0.4322,0.0816,0.06057,0.06026,0.09908,0.0891,0.05298,0.03613,0.0238,0.03509,0.04941,0.2003,0.2116,
2.27,0.5014,0.08233,0.0606,0.06021,0.09953,0.08932,0.05267,0.03611,0.02378,0.03507,0.04939,0.2012,0.2098,
2.27,0.4683,0.08233,0.06041,0.0604,0.09953,0.08932,0.05324,0.03555,0.02378,0.03507,0.0494,0.2012,0.2098,
2.27,0.4257,0.08144,0.06042,0.06049,0.1003,0.08932,0.05324,0.03555,0.02378,0.03507,0.04942,0.2012,0.2098,
2.271,0.4281,0.08138,0.06044,0.06052,0.1003,0.08932,0.05324,0.03555,0.02556,0.03329,0.04943,0.2012,0.2098,
2.27,0.4248,0.08141,0.06041,0.06059,0.09993,0.08936,0.05382,0.035,0.02557,0.0333,0.04945,0.2013,0.2098,
2.27,0.4267,0.0814,0.06042,0.06063,0.09959,0.08939,0.05417,0.03468,0.02664,0.03225,0.04948,0.2014,0.2099,
2.27,0.4271,0.08132,0.06024,0.06068,0.09949,0.0893,0.05412,0.03464,0.02802,0.03081,0.04943,0.2022,0.2097,
2.269,0.4228,0.08136,0.06017,0.06084,0.09875,0.08983,0.05477,0.03414,0.02751,0.03084,0.04948,0.2024,0.2099,
2.268,0.4247,0.08121,0.06018,0.06084,0.09826,0.08978,0.05527,0.0336,0.0275,0.03082,0.04948,0.2033,0.2098,
2.268,0.4266,0.08114,0.05998,0.06116,0.0979,0.09009,0.05502,0.03361,0.02804,0.03031,0.0495,0.2034,0.2099,
2.268,0.4234,0.08023,0.06011,0.06116,0.09835,0.09013,0.05505,0.03362,0.02805,0.03032,0.04955,0.2035,0.21,
2.266,0.4443,0.07435,0.06017,0.06116,0.1041,0.09013,0.05505,0.03415,0.02752,0.03032,0.04958,0.2035,0.21,
2.262,0.4296,0.07335,0.06021,0.06097,0.1041,0.08901,0.05441,0.03401,0.02733,0.03007,0.04957,0.2045,0.2124,
2.262,0.4307,0.07199,0.06026,0.06075,0.1079,0.08887,0.05432,0.03395,0.02727,0.03001,0.04951,0.2063,0.2089,
2.262,0.4278,0.07194,0.06027,0.06076,0.1079,0.08887,0.05561,0.03337,0.02959,0.02699,0.04953,0.2063,0.2089,
2.261,0.4266,0.07171,0.06024,0.06081,0.1075,0.08881,0.05558,0.03335,0.02958,0.02697,0.04951,0.2072,0.2088,
2.26,0.4248,0.07133,0.06052,0.06076,0.107,0.08921,0.05562,0.0328,0.02955,0.02695,0.04948,0.2081,0.2087,
2.259,0.4254,0.0712,0.06052,0.06069,0.1069,0.08912,0.05556,0.03276,0.03005,0.02639,0.04944,0.2089,0.2085,
2.258,0.4205,0.07092,0.0608,0.06004,0.1069,0.08912,0.05598,0.03234,0.03005,0.02639,0.04943,0.2089,0.2091,
2.257,0.4232,0.0706,0.06059,0.06022,0.1069,0.08916,0.05643,0.03194,0.03006,0.02641,0.04945,0.209,0.2092,
2.256,0.4227,0.07,0.06113,0.06023,0.1069,0.08871,0.05665,0.03198,0.02936,0.02619,0.04949,0.209,0.2103,
2.253,0.4368,0.07001,0.06107,0.06031,0.1066,0.08874,0.05667,0.032,0.03623,0.01934,0.04953,0.2091,0.2104,
2.264,0.4292,0.07322,0.06079,0.06022,0.1059,0.08817,0.05643,0.03181,0.036,0.02357,0.04942,0.2073,0.2071,
2.273,0.4233,0.07295,0.06067,0.0602,0.1057,0.08941,0.0549,0.03174,0.03592,0.02899,0.04932,0.2035,0.2067,
2.273,0.4245,0.07288,0.0607,0.06023,0.1057,0.08941,0.0549,0.03174,0.03645,0.02847,0.04934,0.2035,0.2067,
