RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1239000.0,1034000.0,782600.0,1423000.0,606200.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2386000.0,
1238000.0,1033000.0,781500.0,1420000.0,606200.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2386000.0,
1222000.0,1033000.0,760600.0,1420000.0,606200.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2424000.0,
1247000.0,1033000.0,760600.0,1415000.0,606100.0,450400.0,350200.0,389600.0,400500.0,2388000.0,2398000.0,
1247000.0,1033000.0,760500.0,1410000.0,593500.0,450400.0,350100.0,389600.0,400400.0,2388000.0,2411000.0,
1272000.0,1033000.0,760500.0,1410000.0,581200.0,447400.0,348300.0,389600.0,400400.0,2400000.0,2402000.0,
1269000.0,1031000.0,760500.0,1410000.0,573700.0,447400.0,348300.0,389600.0,400400.0,2400000.0,2410000.0,
1278000.0,1031000.0,759400.0,1408000.0,553600.0,447400.0,348300.0,389600.0,484200.0,2328000.0,2421000.0,
1319000.0,1029000.0,759300.0,1408000.0,553600.0,447400.0,348300.0,389600.0,484200.0,2363000.0,2378000.0,
1319000.0,1028000.0,759200.0,1403000.0,531900.0,443900.0,348200.0,389500.0,484200.0,2363000.0,2403000.0,
1319000.0,1028000.0,744300.0,1398000.0,531900.0,443800.0,348200.0,389500.0,484100.0,2363000.0,2418000.0,
1319000.0,1028000.0,744300.0,1398000.0,519300.0,443800.0,348200.0,389500.0,484100.0,2363000.0,2430000.0,
1301000.0,1028000.0,744300.0,1398000.0,496700.0,443800.0,348200.0,389500.0,484100.0,2363000.0,2470000.0,
1301000.0,1028000.0,744300.0,1398000.0,489200.0,443800.0,348200.0,389500.0,484100.0,2363000.0,2478000.0,
1311000.0,1028000.0,744100.0,1389000.0,489200.0,443800.0,348100.0,389400.0,484000.0,2375000.0,2468000.0,
1311000.0,1028000.0,744100.0,1384000.0,489100.0,443800.0,348100.0,389400.0,484000.0,2375000.0,2468000.0,
1347000.0,1028000.0,744100.0,1380000.0,489100.0,443800.0,348100.0,389400.0,484000.0,2399000.0,2432000.0,
1360000.0,1028000.0,744100.0,1380000.0,481600.0,443800.0,348100.0,389400.0,550400.0,2344000.0,2426000.0,
1386000.0,1028000.0,743900.0,1361000.0,481400.0,443700.0,348000.0,389300.0,550300.0,2356000.0,2400000.0,
1386000.0,1028000.0,743800.0,1356000.0,481400.0,443700.0,347900.0,389300.0,550200.0,2356000.0,2400000.0,
1385000.0,1025000.0,742500.0,1351000.0,481400.0,443700.0,347900.0,389300.0,550200.0,2356000.0,2400000.0,
1440000.0,1025000.0,742500.0,1351000.0,481400.0,443700.0,347900.0,389300.0,550200.0,2368000.0,2345000.0,
1430000.0,1025000.0,742300.0,1349000.0,481400.0,443600.0,347800.0,389200.0,550100.0,2368000.0,2353000.0,
1430000.0,1025000.0,742300.0,1344000.0,481300.0,443600.0,347800.0,389200.0,550000.0,2368000.0,2353000.0,
1430000.0,1025000.0,742300.0,1344000.0,481300.0,443600.0,347800.0,389200.0,550000.0,2368000.0,2353000.0,
1430000.0,1024000.0,742200.0,1340000.0,481300.0,443500.0,347700.0,389100.0,549900.0,2368000.0,2353000.0,
1425000.0,1024000.0,742100.0,1330000.0,468600.0,443500.0,347700.0,389100.0,549900.0,2368000.0,2365000.0,
1425000.0,1024000.0,742100.0,1330000.0,461100.0,443500.0,347700.0,389100.0,549900.0,2380000.0,2373000.0,
1425000.0,1020000.0,741200.0,1325000.0,453400.0,443500.0,347700.0,389000.0,549800.0,2380000.0,2380000.0,
1411000.0,1020000.0,741000.0,1316000.0,453400.0,443500.0,347600.0,389000.0,549700.0,2380000.0,2394000.0,
